Date,ConfirmedCases,Fatalities,Location,Country
2020-03-22,75.0,4.0,Burkina Faso,Burkina Faso
2020-03-23,99.0,4.0,Burkina Faso,Burkina Faso
2020-03-24,114.0,4.0,Burkina Faso,Burkina Faso
2020-03-25,146.0,4.0,Burkina Faso,Burkina Faso
2020-03-26,152.0,7.0,Burkina Faso,Burkina Faso
2020-03-27,180.0,9.0,Burkina Faso,Burkina Faso
2020-03-28,207.0,11.0,Burkina Faso,Burkina Faso
2020-03-29,222.0,12.0,Burkina Faso,Burkina Faso
2020-03-30,246.0,12.0,Burkina Faso,Burkina Faso
2020-03-31,261.0,14.0,Burkina Faso,Burkina Faso
2020-04-01,282.0,16.0,Burkina Faso,Burkina Faso
2020-04-02,288.0,16.0,Burkina Faso,Burkina Faso
2020-04-03,302.0,16.0,Burkina Faso,Burkina Faso
2020-04-04,318.0,16.0,Burkina Faso,Burkina Faso
2020-04-05,345.0,17.0,Burkina Faso,Burkina Faso
2020-04-06,364.0,18.0,Burkina Faso,Burkina Faso
2020-04-07,384.0,19.0,Burkina Faso,Burkina Faso
2020-04-08,414.0,23.0,Burkina Faso,Burkina Faso
2020-04-09,443.0,24.0,Burkina Faso,Burkina Faso
2020-04-10,443.0,24.0,Burkina Faso,Burkina Faso
2020-04-11,484.0,27.0,Burkina Faso,Burkina Faso
2020-04-12,497.0,27.0,Burkina Faso,Burkina Faso
2020-04-13,497.0,27.0,Burkina Faso,Burkina Faso
2020-04-14,528.0,30.0,Burkina Faso,Burkina Faso
2020-01-22,0.0,0.0,Burma,Burma
2020-01-23,0.0,0.0,Burma,Burma
2020-01-24,0.0,0.0,Burma,Burma
2020-01-25,0.0,0.0,Burma,Burma
2020-01-26,0.0,0.0,Burma,Burma
2020-01-27,0.0,0.0,Burma,Burma
2020-01-28,0.0,0.0,Burma,Burma
2020-01-29,0.0,0.0,Burma,Burma
2020-01-30,0.0,0.0,Burma,Burma
2020-01-31,0.0,0.0,Burma,Burma
2020-02-01,0.0,0.0,Burma,Burma
2020-02-02,0.0,0.0,Burma,Burma
2020-02-03,0.0,0.0,Burma,Burma
2020-02-04,0.0,0.0,Burma,Burma
2020-02-05,0.0,0.0,Burma,Burma
2020-02-06,0.0,0.0,Burma,Burma
2020-02-07,0.0,0.0,Burma,Burma
2020-02-08,0.0,0.0,Burma,Burma
2020-02-09,0.0,0.0,Burma,Burma
2020-02-10,0.0,0.0,Burma,Burma
2020-02-11,0.0,0.0,Burma,Burma
2020-02-12,0.0,0.0,Burma,Burma
2020-02-13,0.0,0.0,Burma,Burma
2020-02-14,0.0,0.0,Burma,Burma
2020-02-15,0.0,0.0,Burma,Burma
2020-02-16,0.0,0.0,Burma,Burma
2020-02-17,0.0,0.0,Burma,Burma
2020-02-18,0.0,0.0,Burma,Burma
2020-02-19,0.0,0.0,Burma,Burma
2020-02-20,0.0,0.0,Burma,Burma
2020-02-21,0.0,0.0,Burma,Burma
2020-02-22,0.0,0.0,Burma,Burma
2020-02-23,0.0,0.0,Burma,Burma
2020-02-24,0.0,0.0,Burma,Burma
2020-02-25,0.0,0.0,Burma,Burma
2020-02-26,0.0,0.0,Burma,Burma
2020-02-27,0.0,0.0,Burma,Burma
2020-02-28,0.0,0.0,Burma,Burma
2020-02-29,0.0,0.0,Burma,Burma
2020-03-01,0.0,0.0,Burma,Burma
2020-03-02,0.0,0.0,Burma,Burma
2020-03-03,0.0,0.0,Burma,Burma
2020-03-04,0.0,0.0,Burma,Burma
2020-03-05,0.0,0.0,Burma,Burma
2020-03-06,0.0,0.0,Burma,Burma
2020-03-07,0.0,0.0,Burma,Burma
2020-03-08,0.0,0.0,Burma,Burma
2020-03-09,0.0,0.0,Burma,Burma
2020-03-10,0.0,0.0,Burma,Burma
2020-03-11,0.0,0.0,Burma,Burma
2020-03-12,0.0,0.0,Burma,Burma
2020-03-13,0.0,0.0,Burma,Burma
2020-03-14,0.0,0.0,Burma,Burma
2020-03-15,0.0,0.0,Burma,Burma
2020-03-16,0.0,0.0,Burma,Burma
2020-03-17,0.0,0.0,Burma,Burma
2020-03-18,0.0,0.0,Burma,Burma
2020-03-19,0.0,0.0,Burma,Burma
2020-03-20,0.0,0.0,Burma,Burma
2020-03-21,0.0,0.0,Burma,Burma
2020-03-22,0.0,0.0,Burma,Burma
2020-03-23,0.0,0.0,Burma,Burma
2020-03-24,0.0,0.0,Burma,Burma
2020-03-25,0.0,0.0,Burma,Burma
2020-03-26,0.0,0.0,Burma,Burma
2020-03-27,8.0,0.0,Burma,Burma
2020-03-28,8.0,0.0,Burma,Burma
2020-03-29,10.0,0.0,Burma,Burma
2020-03-30,14.0,0.0,Burma,Burma
2020-03-31,15.0,1.0,Burma,Burma
2020-04-01,15.0,1.0,Burma,Burma
2020-04-02,20.0,1.0,Burma,Burma
2020-04-03,20.0,1.0,Burma,Burma
2020-04-04,21.0,1.0,Burma,Burma
2020-04-05,21.0,1.0,Burma,Burma
2020-04-06,22.0,1.0,Burma,Burma
2020-04-07,22.0,1.0,Burma,Burma
2020-04-08,22.0,3.0,Burma,Burma
2020-04-09,23.0,3.0,Burma,Burma
2020-04-10,27.0,3.0,Burma,Burma
2020-04-11,38.0,3.0,Burma,Burma
2020-04-12,41.0,4.0,Burma,Burma
2020-04-13,62.0,4.0,Burma,Burma
2020-04-14,63.0,4.0,Burma,Burma
2020-01-22,0.0,0.0,Burundi,Burundi
2020-01-23,0.0,0.0,Burundi,Burundi
2020-01-24,0.0,0.0,Burundi,Burundi
2020-01-25,0.0,0.0,Burundi,Burundi
2020-01-26,0.0,0.0,Burundi,Burundi
2020-01-27,0.0,0.0,Burundi,Burundi
2020-01-28,0.0,0.0,Burundi,Burundi
2020-01-29,0.0,0.0,Burundi,Burundi
2020-01-30,0.0,0.0,Burundi,Burundi
2020-01-31,0.0,0.0,Burundi,Burundi
2020-02-01,0.0,0.0,Burundi,Burundi
2020-02-02,0.0,0.0,Burundi,Burundi
2020-02-03,0.0,0.0,Burundi,Burundi
2020-02-04,0.0,0.0,Burundi,Burundi
2020-02-05,0.0,0.0,Burundi,Burundi
2020-02-06,0.0,0.0,Burundi,Burundi
2020-02-07,0.0,0.0,Burundi,Burundi
2020-02-08,0.0,0.0,Burundi,Burundi
2020-02-09,0.0,0.0,Burundi,Burundi
2020-02-10,0.0,0.0,Burundi,Burundi
2020-02-11,0.0,0.0,Burundi,Burundi
2020-02-12,0.0,0.0,Burundi,Burundi
2020-02-13,0.0,0.0,Burundi,Burundi
2020-02-14,0.0,0.0,Burundi,Burundi
2020-02-15,0.0,0.0,Burundi,Burundi
2020-02-16,0.0,0.0,Burundi,Burundi
2020-02-17,0.0,0.0,Burundi,Burundi
2020-02-18,0.0,0.0,Burundi,Burundi
2020-02-19,0.0,0.0,Burundi,Burundi
2020-02-20,0.0,0.0,Burundi,Burundi
2020-02-21,0.0,0.0,Burundi,Burundi
2020-02-22,0.0,0.0,Burundi,Burundi
2020-02-23,0.0,0.0,Burundi,Burundi
2020-02-24,0.0,0.0,Burundi,Burundi
2020-02-25,0.0,0.0,Burundi,Burundi
2020-02-26,0.0,0.0,Burundi,Burundi
2020-02-27,0.0,0.0,Burundi,Burundi
2020-02-28,0.0,0.0,Burundi,Burundi
2020-02-29,0.0,0.0,Burundi,Burundi
2020-03-01,0.0,0.0,Burundi,Burundi
2020-03-02,0.0,0.0,Burundi,Burundi
2020-03-03,0.0,0.0,Burundi,Burundi
2020-03-04,0.0,0.0,Burundi,Burundi
2020-03-05,0.0,0.0,Burundi,Burundi
2020-03-06,0.0,0.0,Burundi,Burundi
2020-03-07,0.0,0.0,Burundi,Burundi
2020-03-08,0.0,0.0,Burundi,Burundi
2020-03-09,0.0,0.0,Burundi,Burundi
2020-03-10,0.0,0.0,Burundi,Burundi
2020-03-11,0.0,0.0,Burundi,Burundi
2020-03-12,0.0,0.0,Burundi,Burundi
2020-03-13,0.0,0.0,Burundi,Burundi
2020-03-14,0.0,0.0,Burundi,Burundi
2020-03-15,0.0,0.0,Burundi,Burundi
2020-03-16,0.0,0.0,Burundi,Burundi
2020-03-17,0.0,0.0,Burundi,Burundi
2020-03-18,0.0,0.0,Burundi,Burundi
2020-03-19,0.0,0.0,Burundi,Burundi
2020-03-20,0.0,0.0,Burundi,Burundi
2020-03-21,0.0,0.0,Burundi,Burundi
2020-03-22,0.0,0.0,Burundi,Burundi
2020-03-23,0.0,0.0,Burundi,Burundi
2020-03-24,0.0,0.0,Burundi,Burundi
2020-03-25,0.0,0.0,Burundi,Burundi
2020-03-26,0.0,0.0,Burundi,Burundi
2020-03-27,0.0,0.0,Burundi,Burundi
2020-03-28,0.0,0.0,Burundi,Burundi
2020-03-29,0.0,0.0,Burundi,Burundi
2020-03-30,0.0,0.0,Burundi,Burundi
2020-03-31,2.0,0.0,Burundi,Burundi
2020-04-01,2.0,0.0,Burundi,Burundi
2020-04-02,3.0,0.0,Burundi,Burundi
2020-04-03,3.0,0.0,Burundi,Burundi
2020-04-04,3.0,0.0,Burundi,Burundi
2020-04-05,3.0,0.0,Burundi,Burundi
2020-04-06,3.0,0.0,Burundi,Burundi
2020-04-07,3.0,0.0,Burundi,Burundi
2020-04-08,3.0,0.0,Burundi,Burundi
2020-04-09,3.0,0.0,Burundi,Burundi
2020-04-10,3.0,0.0,Burundi,Burundi
2020-04-11,5.0,0.0,Burundi,Burundi
2020-04-12,5.0,0.0,Burundi,Burundi
2020-04-13,5.0,1.0,Burundi,Burundi
2020-04-14,5.0,1.0,Burundi,Burundi
2020-01-22,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-23,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-24,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-25,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-26,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-27,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-28,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-29,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-30,0.0,0.0,Cabo Verde,Cabo Verde
2020-01-31,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-01,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-02,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-03,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-04,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-05,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-06,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-07,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-08,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-09,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-10,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-11,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-12,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-13,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-14,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-15,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-16,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-17,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-18,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-19,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-20,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-21,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-22,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-23,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-24,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-25,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-26,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-27,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-28,0.0,0.0,Cabo Verde,Cabo Verde
2020-02-29,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-01,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-02,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-03,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-04,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-05,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-06,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-07,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-08,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-09,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-10,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-11,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-12,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-13,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-14,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-15,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-16,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-17,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-18,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-19,0.0,0.0,Cabo Verde,Cabo Verde
2020-03-20,1.0,0.0,Cabo Verde,Cabo Verde
2020-03-21,3.0,0.0,Cabo Verde,Cabo Verde
2020-03-22,3.0,0.0,Cabo Verde,Cabo Verde
2020-03-23,3.0,0.0,Cabo Verde,Cabo Verde
2020-03-24,3.0,1.0,Cabo Verde,Cabo Verde
2020-03-25,4.0,1.0,Cabo Verde,Cabo Verde
2020-03-26,4.0,1.0,Cabo Verde,Cabo Verde
2020-03-27,5.0,1.0,Cabo Verde,Cabo Verde
2020-03-28,5.0,1.0,Cabo Verde,Cabo Verde
2020-03-29,6.0,1.0,Cabo Verde,Cabo Verde
2020-03-30,6.0,1.0,Cabo Verde,Cabo Verde
2020-03-31,6.0,1.0,Cabo Verde,Cabo Verde
2020-04-01,6.0,1.0,Cabo Verde,Cabo Verde
2020-04-02,6.0,1.0,Cabo Verde,Cabo Verde
2020-04-03,6.0,1.0,Cabo Verde,Cabo Verde
2020-04-04,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-05,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-06,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-07,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-08,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-09,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-10,7.0,1.0,Cabo Verde,Cabo Verde
2020-04-11,8.0,1.0,Cabo Verde,Cabo Verde
2020-04-12,8.0,1.0,Cabo Verde,Cabo Verde
2020-04-13,10.0,1.0,Cabo Verde,Cabo Verde
2020-04-14,11.0,1.0,Cabo Verde,Cabo Verde
2020-01-22,0.0,0.0,Cambodia,Cambodia
2020-01-23,0.0,0.0,Cambodia,Cambodia
2020-01-24,0.0,0.0,Cambodia,Cambodia
2020-01-25,0.0,0.0,Cambodia,Cambodia
2020-01-26,0.0,0.0,Cambodia,Cambodia
2020-01-27,1.0,0.0,Cambodia,Cambodia
2020-01-28,1.0,0.0,Cambodia,Cambodia
2020-01-29,1.0,0.0,Cambodia,Cambodia
2020-01-30,1.0,0.0,Cambodia,Cambodia
2020-01-31,1.0,0.0,Cambodia,Cambodia
2020-02-01,1.0,0.0,Cambodia,Cambodia
2020-02-02,1.0,0.0,Cambodia,Cambodia
2020-02-03,1.0,0.0,Cambodia,Cambodia
2020-02-04,1.0,0.0,Cambodia,Cambodia
2020-02-05,1.0,0.0,Cambodia,Cambodia
2020-02-06,1.0,0.0,Cambodia,Cambodia
2020-02-07,1.0,0.0,Cambodia,Cambodia
2020-02-08,1.0,0.0,Cambodia,Cambodia
2020-02-09,1.0,0.0,Cambodia,Cambodia
2020-02-10,1.0,0.0,Cambodia,Cambodia
2020-02-11,1.0,0.0,Cambodia,Cambodia
2020-02-12,1.0,0.0,Cambodia,Cambodia
2020-02-13,1.0,0.0,Cambodia,Cambodia
2020-02-14,1.0,0.0,Cambodia,Cambodia
2020-02-15,1.0,0.0,Cambodia,Cambodia
2020-02-16,1.0,0.0,Cambodia,Cambodia
2020-02-17,1.0,0.0,Cambodia,Cambodia
2020-02-18,1.0,0.0,Cambodia,Cambodia
2020-02-19,1.0,0.0,Cambodia,Cambodia
2020-02-20,1.0,0.0,Cambodia,Cambodia
2020-02-21,1.0,0.0,Cambodia,Cambodia
2020-02-22,1.0,0.0,Cambodia,Cambodia
2020-02-23,1.0,0.0,Cambodia,Cambodia
2020-02-24,1.0,0.0,Cambodia,Cambodia
2020-02-25,1.0,0.0,Cambodia,Cambodia
2020-02-26,1.0,0.0,Cambodia,Cambodia
2020-02-27,1.0,0.0,Cambodia,Cambodia
2020-02-28,1.0,0.0,Cambodia,Cambodia
2020-02-29,1.0,0.0,Cambodia,Cambodia
2020-03-01,1.0,0.0,Cambodia,Cambodia
2020-03-02,1.0,0.0,Cambodia,Cambodia
2020-03-03,1.0,0.0,Cambodia,Cambodia
2020-03-04,1.0,0.0,Cambodia,Cambodia
2020-03-05,1.0,0.0,Cambodia,Cambodia
2020-03-06,1.0,0.0,Cambodia,Cambodia
2020-03-07,1.0,0.0,Cambodia,Cambodia
2020-03-08,2.0,0.0,Cambodia,Cambodia
2020-03-09,2.0,0.0,Cambodia,Cambodia
2020-03-10,2.0,0.0,Cambodia,Cambodia
2020-03-11,3.0,0.0,Cambodia,Cambodia
2020-03-12,3.0,0.0,Cambodia,Cambodia
2020-03-13,5.0,0.0,Cambodia,Cambodia
2020-03-14,7.0,0.0,Cambodia,Cambodia
2020-03-15,7.0,0.0,Cambodia,Cambodia
2020-03-16,7.0,0.0,Cambodia,Cambodia
2020-03-17,33.0,0.0,Cambodia,Cambodia
2020-03-18,35.0,0.0,Cambodia,Cambodia
2020-03-19,37.0,0.0,Cambodia,Cambodia
2020-03-20,51.0,0.0,Cambodia,Cambodia
2020-03-21,53.0,0.0,Cambodia,Cambodia
2020-03-22,84.0,0.0,Cambodia,Cambodia
2020-03-23,87.0,0.0,Cambodia,Cambodia
2020-03-24,91.0,0.0,Cambodia,Cambodia
2020-03-25,96.0,0.0,Cambodia,Cambodia
2020-03-26,96.0,0.0,Cambodia,Cambodia
2020-03-27,99.0,0.0,Cambodia,Cambodia
2020-03-28,99.0,0.0,Cambodia,Cambodia
2020-03-29,103.0,0.0,Cambodia,Cambodia
2020-03-30,107.0,0.0,Cambodia,Cambodia
2020-03-31,109.0,0.0,Cambodia,Cambodia
2020-04-01,109.0,0.0,Cambodia,Cambodia
2020-04-02,110.0,0.0,Cambodia,Cambodia
2020-04-03,114.0,0.0,Cambodia,Cambodia
2020-04-04,114.0,0.0,Cambodia,Cambodia
2020-04-05,114.0,0.0,Cambodia,Cambodia
2020-04-06,114.0,0.0,Cambodia,Cambodia
2020-04-07,115.0,0.0,Cambodia,Cambodia
2020-04-08,117.0,0.0,Cambodia,Cambodia
2020-04-09,119.0,0.0,Cambodia,Cambodia
2020-04-10,119.0,0.0,Cambodia,Cambodia
2020-04-11,120.0,0.0,Cambodia,Cambodia
2020-04-12,122.0,0.0,Cambodia,Cambodia
2020-04-13,122.0,0.0,Cambodia,Cambodia
2020-04-14,122.0,0.0,Cambodia,Cambodia
2020-01-22,0.0,0.0,Cameroon,Cameroon
2020-01-23,0.0,0.0,Cameroon,Cameroon
2020-01-24,0.0,0.0,Cameroon,Cameroon
2020-01-25,0.0,0.0,Cameroon,Cameroon
2020-01-26,0.0,0.0,Cameroon,Cameroon
2020-01-27,0.0,0.0,Cameroon,Cameroon
2020-01-28,0.0,0.0,Cameroon,Cameroon
2020-01-29,0.0,0.0,Cameroon,Cameroon
2020-01-30,0.0,0.0,Cameroon,Cameroon
2020-01-31,0.0,0.0,Cameroon,Cameroon
2020-02-01,0.0,0.0,Cameroon,Cameroon
2020-02-02,0.0,0.0,Cameroon,Cameroon
2020-02-03,0.0,0.0,Cameroon,Cameroon
2020-02-04,0.0,0.0,Cameroon,Cameroon
2020-02-05,0.0,0.0,Cameroon,Cameroon
2020-02-06,0.0,0.0,Cameroon,Cameroon
2020-02-07,0.0,0.0,Cameroon,Cameroon
2020-02-08,0.0,0.0,Cameroon,Cameroon
2020-02-09,0.0,0.0,Cameroon,Cameroon
2020-02-10,0.0,0.0,Cameroon,Cameroon
2020-02-11,0.0,0.0,Cameroon,Cameroon
2020-02-12,0.0,0.0,Cameroon,Cameroon
2020-02-13,0.0,0.0,Cameroon,Cameroon
2020-02-14,0.0,0.0,Cameroon,Cameroon
2020-02-15,0.0,0.0,Cameroon,Cameroon
2020-02-16,0.0,0.0,Cameroon,Cameroon
2020-02-17,0.0,0.0,Cameroon,Cameroon
2020-02-18,0.0,0.0,Cameroon,Cameroon
2020-02-19,0.0,0.0,Cameroon,Cameroon
2020-02-20,0.0,0.0,Cameroon,Cameroon
2020-02-21,0.0,0.0,Cameroon,Cameroon
2020-02-22,0.0,0.0,Cameroon,Cameroon
2020-02-23,0.0,0.0,Cameroon,Cameroon
2020-02-24,0.0,0.0,Cameroon,Cameroon
2020-02-25,0.0,0.0,Cameroon,Cameroon
2020-02-26,0.0,0.0,Cameroon,Cameroon
2020-02-27,0.0,0.0,Cameroon,Cameroon
2020-02-28,0.0,0.0,Cameroon,Cameroon
2020-02-29,0.0,0.0,Cameroon,Cameroon
2020-03-01,0.0,0.0,Cameroon,Cameroon
2020-03-02,0.0,0.0,Cameroon,Cameroon
2020-03-03,0.0,0.0,Cameroon,Cameroon
2020-03-04,0.0,0.0,Cameroon,Cameroon
2020-03-05,0.0,0.0,Cameroon,Cameroon
2020-03-06,1.0,0.0,Cameroon,Cameroon
2020-03-07,1.0,0.0,Cameroon,Cameroon
2020-03-08,2.0,0.0,Cameroon,Cameroon
2020-03-09,2.0,0.0,Cameroon,Cameroon
2020-03-10,2.0,0.0,Cameroon,Cameroon
2020-03-11,2.0,0.0,Cameroon,Cameroon
2020-03-12,2.0,0.0,Cameroon,Cameroon
2020-03-13,2.0,0.0,Cameroon,Cameroon
2020-03-14,2.0,0.0,Cameroon,Cameroon
2020-03-15,2.0,0.0,Cameroon,Cameroon
2020-03-16,4.0,0.0,Cameroon,Cameroon
2020-03-17,10.0,0.0,Cameroon,Cameroon
2020-03-18,10.0,0.0,Cameroon,Cameroon
2020-03-19,13.0,0.0,Cameroon,Cameroon
2020-03-20,20.0,0.0,Cameroon,Cameroon
2020-03-21,27.0,0.0,Cameroon,Cameroon
2020-03-22,40.0,0.0,Cameroon,Cameroon
2020-03-23,56.0,0.0,Cameroon,Cameroon
2020-03-24,66.0,0.0,Cameroon,Cameroon
2020-03-25,75.0,1.0,Cameroon,Cameroon
2020-03-26,75.0,1.0,Cameroon,Cameroon
2020-03-27,91.0,2.0,Cameroon,Cameroon
2020-03-28,91.0,2.0,Cameroon,Cameroon
2020-03-29,139.0,6.0,Cameroon,Cameroon
2020-03-30,139.0,6.0,Cameroon,Cameroon
2020-03-31,193.0,6.0,Cameroon,Cameroon
2020-04-01,233.0,6.0,Cameroon,Cameroon
2020-04-02,306.0,7.0,Cameroon,Cameroon
2020-04-03,509.0,8.0,Cameroon,Cameroon
2020-04-04,555.0,9.0,Cameroon,Cameroon
2020-04-05,650.0,9.0,Cameroon,Cameroon
2020-04-06,658.0,9.0,Cameroon,Cameroon
2020-04-07,658.0,9.0,Cameroon,Cameroon
2020-04-08,730.0,10.0,Cameroon,Cameroon
2020-04-09,730.0,10.0,Cameroon,Cameroon
2020-04-10,820.0,12.0,Cameroon,Cameroon
2020-04-11,820.0,12.0,Cameroon,Cameroon
2020-04-12,820.0,12.0,Cameroon,Cameroon
2020-04-13,820.0,12.0,Cameroon,Cameroon
2020-04-14,848.0,14.0,Cameroon,Cameroon
2020-01-22,0.0,0.0,Alberta,Canada
2020-01-23,0.0,0.0,Alberta,Canada
2020-01-24,0.0,0.0,Alberta,Canada
2020-01-25,0.0,0.0,Alberta,Canada
2020-01-26,0.0,0.0,Alberta,Canada
2020-01-27,0.0,0.0,Alberta,Canada
2020-01-28,0.0,0.0,Alberta,Canada
2020-01-29,0.0,0.0,Alberta,Canada
2020-01-30,0.0,0.0,Alberta,Canada
2020-01-31,0.0,0.0,Alberta,Canada
2020-02-01,0.0,0.0,Alberta,Canada
2020-02-02,0.0,0.0,Alberta,Canada
2020-02-03,0.0,0.0,Alberta,Canada
2020-02-04,0.0,0.0,Alberta,Canada
2020-02-05,0.0,0.0,Alberta,Canada
2020-02-06,0.0,0.0,Alberta,Canada
2020-02-07,0.0,0.0,Alberta,Canada
2020-02-08,0.0,0.0,Alberta,Canada
2020-02-09,0.0,0.0,Alberta,Canada
2020-02-10,0.0,0.0,Alberta,Canada
2020-02-11,0.0,0.0,Alberta,Canada
2020-02-12,0.0,0.0,Alberta,Canada
2020-02-13,0.0,0.0,Alberta,Canada
2020-02-14,0.0,0.0,Alberta,Canada
2020-02-15,0.0,0.0,Alberta,Canada
2020-02-16,0.0,0.0,Alberta,Canada
2020-02-17,0.0,0.0,Alberta,Canada
2020-02-18,0.0,0.0,Alberta,Canada
2020-02-19,0.0,0.0,Alberta,Canada
2020-02-20,0.0,0.0,Alberta,Canada
2020-02-21,0.0,0.0,Alberta,Canada
2020-02-22,0.0,0.0,Alberta,Canada
2020-02-23,0.0,0.0,Alberta,Canada
2020-02-24,0.0,0.0,Alberta,Canada
2020-02-25,0.0,0.0,Alberta,Canada
2020-02-26,0.0,0.0,Alberta,Canada
2020-02-27,0.0,0.0,Alberta,Canada
2020-02-28,0.0,0.0,Alberta,Canada
2020-02-29,0.0,0.0,Alberta,Canada
2020-03-01,0.0,0.0,Alberta,Canada
2020-03-02,0.0,0.0,Alberta,Canada
2020-03-03,0.0,0.0,Alberta,Canada
2020-03-04,0.0,0.0,Alberta,Canada
2020-03-05,0.0,0.0,Alberta,Canada
2020-03-06,1.0,0.0,Alberta,Canada
2020-03-07,2.0,0.0,Alberta,Canada
2020-03-08,4.0,0.0,Alberta,Canada
2020-03-09,7.0,0.0,Alberta,Canada
2020-03-10,7.0,0.0,Alberta,Canada
2020-03-11,19.0,0.0,Alberta,Canada
2020-03-12,19.0,0.0,Alberta,Canada
2020-03-13,29.0,0.0,Alberta,Canada
2020-03-14,29.0,0.0,Alberta,Canada
2020-03-15,39.0,0.0,Alberta,Canada
2020-03-16,56.0,0.0,Alberta,Canada
2020-03-17,74.0,0.0,Alberta,Canada
2020-03-18,97.0,0.0,Alberta,Canada
2020-03-19,119.0,0.0,Alberta,Canada
2020-03-20,146.0,1.0,Alberta,Canada
2020-03-21,195.0,1.0,Alberta,Canada
2020-03-22,259.0,1.0,Alberta,Canada
2020-03-23,301.0,1.0,Alberta,Canada
2020-03-24,359.0,1.0,Alberta,Canada
2020-03-25,359.0,2.0,Alberta,Canada
2020-03-26,486.0,2.0,Alberta,Canada
2020-03-27,542.0,2.0,Alberta,Canada
2020-03-28,542.0,2.0,Alberta,Canada
2020-03-29,621.0,2.0,Alberta,Canada
2020-03-30,661.0,3.0,Alberta,Canada
2020-03-31,690.0,8.0,Alberta,Canada
2020-04-01,754.0,9.0,Alberta,Canada
2020-04-02,969.0,13.0,Alberta,Canada
2020-04-03,969.0,13.0,Alberta,Canada
2020-04-04,1075.0,18.0,Alberta,Canada
2020-04-05,1181.0,20.0,Alberta,Canada
2020-04-06,1250.0,23.0,Alberta,Canada
2020-04-07,1373.0,24.0,Alberta,Canada
2020-04-08,1373.0,26.0,Alberta,Canada
2020-04-09,1423.0,29.0,Alberta,Canada
2020-04-10,1451.0,32.0,Alberta,Canada
2020-04-11,1567.0,40.0,Alberta,Canada
2020-04-12,1567.0,40.0,Alberta,Canada
2020-04-13,1732.0,46.0,Alberta,Canada
2020-04-14,1870.0,48.0,Alberta,Canada
2020-01-22,0.0,0.0,British Columbia,Canada
